step,time,kinetic,potential,total
535,1.07000000,0.01470820,0.19920672,0.21391491
536,1.07200000,0.01582509,0.20557902,0.22140411
537,1.07400000,0.01686357,0.21227587,0.22913943
538,1.07600000,0.01780874,0.21928244,0.23709117
539,1.07800000,0.01864717,0.22658188,0.24522904
540,1.08000000,0.01936708,0.23415522,0.25352230
541,1.08200000,0.01995850,0.24198133,0.26193983
542,1.08400000,0.02041340,0.25003691,0.27045031
543,1.08600000,0.02072576,0.25829649,0.27902225
544,1.08800000,0.02089167,0.26673245,0.28762412
545,1.09000000,0.02090935,0.27531514,0.29622449
546,1.09200000,0.02077917,0.28401292,0.30479209
547,1.09400000,0.02050360,0.29279232,0.31329593
548,1.09600000,0.02008720,0.30161820,0.32170540
549,1.09800000,0.01953649,0.31045390,0.32999039
550,1.10000000,0.01885988,0.31926148,0.33812135
551,1.10200000,0.01806750,0.32800192,0.34606943
552,1.10400000,0.01717108,0.33663543,0.35380652
553,1.10600000,0.01618374,0.34512166,0.36130540
554,1.10800000,0.01511978,0.35342002,0.36853980
555,1.11000000,0.01399452,0.36148997,0.37548449
556,1.11200000,0.01282401,0.36929134,0.38211536
557,1.11400000,0.01162483,0.37678466,0.38840949
558,1.11600000,0.01041385,0.38393143,0.39434528
559,1.11800000,0.00920794,0.39069449,0.39990243
560,1.12000000,0.00802381,0.39703830,0.40506211
561,1.12200000,0.00687769,0.40292925,0.40980694
562,1.12400000,0.00578513,0.40833597,0.41412111
563,1.12600000,0.00476082,0.41322956,0.41799039
564,1.12800000,0.00381832,0.41758389,0.42140221
565,1.13000000,0.00296992,0.42137579,0.42434570
566,1.13200000,0.00222644,0.42458529,0.42681173
567,1.13400000,0.00159711,0.42719579,0.42879290
568,1.13600000,0.00108946,0.42919418,0.43028364
569,1.13800000,0.00070919,0.43057100,0.43128019
570,1.14000000,0.00046011,0.43132049,0.43178060
571,1.14200000,0.00034412,0.43144066,0.43178478
572,1.14400000,0.00036119,0.43093326,0.43129445
573,1.14600000,0.00050936,0.42980383,0.43031319
574,1.14800000,0.00078480,0.42806157,0.42884637
575,1.15000000,0.00118187,0.42571932,0.42690118
576,1.15200000,0.00169322,0.42279336,0.42448657
577,1.15400000,0.00230990,0.41930333,0.42161323
578,1.15600000,0.00302154,0.41527199,0.41829352
579,1.15800000,0.00381644,0.41072505,0.41454148
580,1.16000000,0.00468182,0.40569090,0.41037272
581,1.16200000,0.00560398,0.40020040,0.40580437
582,1.16400000,0.00656849,0.39428654,0.40085503
583,1.16600000,0.00756045,0.38798423,0.39554468
584,1.16800000,0.00856466,0.38132992,0.38989458
585,1.17000000,0.00956588,0.37436135,0.38392723
586,1.17200000,0.01054903,0.36711721,0.37766624
587,1.17400000,0.01149942,0.35963683,0.37113625
588,1.17600000,0.01240293,0.35195986,0.36436279
589,1.17800000,0.01324626,0.34412599,0.35737225
590,1.18000000,0.01401708,0.33617462,0.35019170
591,1.18200000,0.01470420,0.32814460,0.34284880
592,1.18400000,0.01529774,0.32007396,0.33537170
593,1.18600000,0.01578926,0.31199966,0.32778892
594,1.18800000,0.01617186,0.30395735,0.32012921
595,1.19000000,0.01644029,0.29598117,0.31242146
596,1.19200000,0.01659099,0.28810357,0.30469456
597,1.19400000,0.01662214,0.28035515,0.29697728
598,1.19600000,0.01653366,0.27276455,0.28929820
599,1.19800000,0.01632722,0.26535831,0.28168553
600,1.20000000,0.01600621,0.25816082,0.27416703
601,1.20200000,0.01557563,0.25119428,0.26676992
602,1.20400000,0.01504206,0.24447867,0.25952073
603,1.20600000,0.01441351,0.23803171,0.25244522
604,1.20800000,0.01369932,0.23186900,0.24556832
605,1.21000000,0.01291002,0.22600394,0.23891395
606,1.21200000,0.01205712,0.22044790,0.23250502
607,1.21400000,0.01115301,0.21521030,0.22636331
608,1.21600000,0.01021071,0.21029866,0.22050937
609,1.21800000,0.00924371,0.20571880,0.21496250
610,1.22000000,0.00826575,0.20147493,0.20974068
611,1.22200000,0.00729064,0.19756982,0.20486046
612,1.22400000,0.00633204,0.19400495,0.20033699
613,1.22600000,0.00540329,0.19078062,0.19618391
614,1.22800000,0.00451716,0.18789620,0.19241336
615,1.23000000,0.00368574,0.18535020,0.18903594
616,1.23200000,0.00292022,0.18314044,0.18606066
617,1.23400000,0.00223074,0.18126424,0.18349499
618,1.23600000,0.00162629,0.17971850,0.18134478
619,1.23800000,0.00111451,0.17849982,0.17961432
620,1.24000000,0.00070165,0.17760466,0.17830631
621,1.24200000,0.00039249,0.17702939,0.17742188
622,1.24400000,0.00019024,0.17677038,0.17696062
623,1.24600000,0.00009653,0.17682406,0.17692060
624,1.24800000,0.00011139,0.17718698,0.17729837
625,1.25000000,0.00023327,0.17785579,0.17808906
626,1.25200000,0.00045906,0.17882729,0.17928634
627,1.25400000,0.00078415,0.18009840,0.18088255
628,1.25600000,0.00120253,0.18166613,0.18286866
629,1.25800000,0.00170685,0.18352753,0.18523438
630,1.26000000,0.00228857,0.18567964,0.18796821
631,1.26200000,0.00293807,0.18811939,0.19105746
632,1.26400000,0.00364482,0.19084355,0.19448837
633,1.26600000,0.00439752,0.19384859,0.19824611
634,1.26800000,0.00518430,0.19713059,0.20231489
635,1.27000000,0.00599286,0.20068515,0.20667801
636,1.27200000,0.00681069,0.20450723,0.21131792
637,1.27400000,0.00762523,0.20859107,0.21621630
638,1.27600000,0.00842408,0.21293004,0.22135413
639,1.27800000,0.00919517,0.21751658,0.22671175
640,1.28000000,0.00992692,0.22234202,0.23226894
641,1.28200000,0.01060842,0.22739656,0.23800498
642,1.28400000,0.01122960,0.23266912,0.24389872
643,1.28600000,0.01178136,0.23814732,0.24992868
644,1.28800000,0.01225569,0.24381738,0.25607307
645,1.29000000,0.01264578,0.24966411,0.26230989
646,1.29200000,0.01294615,0.25567085,0.26861700
647,1.29400000,0.01315264,0.26181952,0.27497216
648,1.29600000,0.01326256,0.26809057,0.28135314
649,1.29800000,0.01327464,0.27446310,0.28773774
650,1.30000000,0.01318908,0.28091483,0.29410390
651,1.30200000,0.01300750,0.28742223,0.30042973
652,1.30400000,0.01273297,0.29396062,0.30669359
653,1.30600000,0.01236986,0.30050427,0.31287413
654,1.30800000,0.01192385,0.30702655,0.31895040
655,1.31000000,0.01140178,0.31350007,0.32490186
656,1.31200000,0.01081158,0.31989688,0.33070845
657,1.31400000,0.01016208,0.32618861,0.33635069
658,1.31600000,0.00946296,0.33234671,0.34180967
659,1.31800000,0.00872453,0.33834264,0.34706717
660,1.32000000,0.00795758,0.34414808,0.35210566
661,1.32200000,0.00717325,0.34973514,0.35690838
662,1.32400000,0.00638283,0.35507658,0.36145942
663,1.32600000,0.00559762,0.36014607,0.36574369
664,1.32800000,0.00482871,0.36491834,0.36974705
665,1.33000000,0.00408688,0.36936943,0.37345631
666,1.33200000,0.00338240,0.37347689,0.37685929
667,1.33400000,0.00272491,0.37721994,0.37994485
668,1.33600000,0.00212325,0.38057969,0.38270294
669,1.33800000,0.00158537,0.38353926,0.38512462
670,1.34000000,0.00111819,0.38608393,0.38720212
671,1.34200000,0.00072755,0.38820130,0.38892885
672,1.34400000,0.00041807,0.38988133,0.39029941
673,1.34600000,0.00019317,0.39111647,0.39130964
674,1.34800000,0.00005495,0.39190170,0.39195666
675,1.35000000,0.00000425,0.39223456,0.39223881
676,1.35200000,0.00004058,0.39211516,0.39215573
677,1.35400000,0.00016218,0.39154617,0.39170835
678,1.35600000,0.00036607,0.39053279,0.39089887
679,1.35800000,0.00064807,0.38908269,0.38973076
680,1.36000000,0.00100289,0.38720592,0.38820880
681,1.36200000,0.00142422,0.38491479,0.38633900
682,1.36400000,0.00190484,0.38222379,0.38412863
683,1.36600000,0.00243673,0.37914944,0.38158617
684,1.36800000,0.00301119,0.37571011,0.37872130
685,1.37000000,0.00361899,0.37192588,0.37554487
686,1.37200000,0.00425050,0.36781834,0.37206884
687,1.37400000,0.00489582,0.36341045,0.36830627
688,1.37600000,0.00554499,0.35872625,0.36427124
689,1.37800000,0.00618805,0.35379077,0.35997882
690,1.38000000,0.00681527,0.34862977,0.35544503
691,1.38200000,0.00741723,0.34326951,0.35068674
692,1.38400000,0.00798498,0.33773665,0.34572163
693,1.38600000,0.00851019,0.33205794,0.34056812
694,1.38800000,0.00898520,0.32626011,0.33524532
695,1.39000000,0.00940321,0.32036969,0.32977290
696,1.39200000,0.00975829,0.31441279,0.32417108
697,1.39400000,0.01004551,0.30841500,0.31846052
698,1.39600000,0.01026101,0.30240122,0.31266222
699,1.39800000,0.01040198,0.29639552,0.30679750
700,1.40000000,0.01046676,0.29042107,0.30088783
701,1.40200000,0.01045482,0.28450002,0.29495484
702,1.40400000,0.01036675,0.27865339,0.28902014
703,1.40600000,0.01020426,0.27290107,0.28310534
704,1.40800000,0.00997013,0.26726172,0.27723186
705,1.41000000,0.00966816,0.26175277,0.27142093
706,1.41200000,0.00930309,0.25639037,0.26569347
707,1.41400000,0.00888056,0.25118945,0.26007001
708,1.41600000,0.00840698,0.24616366,0.25457064
709,1.41800000,0.00788942,0.24132546,0.24921489
710,1.42000000,0.00733556,0.23668612,0.24402168
711,1.42200000,0.00675350,0.23225578,0.23900928
712,1.42400000,0.00615168,0.22804349,0.23419518
713,1.42600000,0.00553875,0.22405732,0.22959607
714,1.42800000,0.00492342,0.22030437,0.22522780
715,1.43000000,0.00431436,0.21679088,0.22110524
716,1.43200000,0.00372006,0.21352229,0.21724234
717,1.43400000,0.00314868,0.21050331,0.21365200
718,1.43600000,0.00260802,0.20773803,0.21034604
719,1.43800000,0.00210530,0.20522992,0.20733522
720,1.44000000,0.00164715,0.20298198,0.20462913
721,1.44200000,0.00123947,0.20099673,0.20223620
722,1.44400000,0.00088737,0.19927632,0.20016369
723,1.44600000,0.00059511,0.19782252,0.19841763
724,1.44800000,0.00036602,0.19663682,0.19700284
725,1.45000000,0.00020250,0.19572041,0.19592291
726,1.45200000,0.00010596,0.19507423,0.19518019
727,1.45400000,0.00007683,0.19469897,0.19477581
728,1.45600000,0.00011456,0.19459508,0.19470964
729,1.45800000,0.00021764,0.19476272,0.19498036
730,1.46000000,0.00038360,0.19520181,0.19558542
731,1.46200000,0.00060913,0.19591195,0.19652108
732,1.46400000,0.00089006,0.19689239,0.19778245
733,1.46600000,0.00122145,0.19814201,0.19936346
734,1.46800000,0.00159771,0.19965925,0.20125696
735,1.47000000,0.00201263,0.20144205,0.20345468
736,1.47200000,0.00245952,0.20348782,0.20594734
737,1.47400000,0.00293129,0.20579334,0.20872462
738,1.47600000,0.00342054,0.20835471,0.21177526
739,1.47800000,0.00391973,0.21116731,0.21508704
740,1.48000000,0.00442122,0.21422568,0.21864690
741,1.48200000,0.00491742,0.21752352,0.22244094
742,1.48400000,0.00540090,0.22105358,0.22645448
743,1.48600000,0.00586449,0.22480766,0.23067215
744,1.48800000,0.00630137,0.22877652,0.23507789
745,1.49000000,0.00670518,0.23294986,0.23965504
746,1.49200000,0.00707010,0.23731630,0.24438640
747,1.49400000,0.00739093,0.24186335,0.24925429
748,1.49600000,0.00766317,0.24657742,0.25424059
749,1.49800000,0.00788305,0.25144380,0.25932686
750,1.50000000,0.00804762,0.25644670,0.26449431
751,1.50200000,0.00815473,0.26156925,0.26972398
752,1.50400000,0.00820311,0.26679360,0.27499671
753,1.50600000,0.00819234,0.27210090,0.28029324
754,1.50800000,0.00812286,0.27747143,0.28559429
755,1.51000000,0.00799597,0.28288466,0.29088062
756,1.51200000,0.00781376,0.28831932,0.29613308
757,1.51400000,0.00757914,0.29375354,0.30133269
758,1.51600000,0.00729573,0.29916496,0.30646069
759,1.51800000,0.00696782,0.30453082,0.31149864
760,1.52000000,0.00660030,0.30982813,0.31642844
761,1.52200000,0.00619861,0.31503379,0.32123241
762,1.52400000,0.00576862,0.32012474,0.32589336
763,1.52600000,0.00531655,0.32507811,0.33039466
764,1.52800000,0.00484888,0.32987136,0.33472025
765,1.53000000,0.00437228,0.33448246,0.33885475
766,1.53200000,0.00389347,0.33889002,0.34278348
767,1.53400000,0.00341913,0.34307342,0.34649255
768,1.53600000,0.00295584,0.34701303,0.34996886
769,1.53800000,0.00250994,0.35069026,0.35320019
770,1.54000000,0.00208747,0.35408774,0.35617521
771,1.54200000,0.00169408,0.35718948,0.35888356
772,1.54400000,0.00133495,0.35998090,0.36131585
773,1.54600000,0.00101471,0.36244902,0.36346373
774,1.54800000,0.00073739,0.36458249,0.36531988
775,1.55000000,0.00050637,0.36637173,0.36687810
776,1.55200000,0.00032433,0.36780892,0.36813325
777,1.55400000,0.00019321,0.36888814,0.36908136
778,1.55600000,0.00011422,0.36960535,0.36971957
779,1.55800000,0.00008778,0.36995841,0.37004619
780,1.56000000,0.00011356,0.36994712,0.37006068
781,1.56200000,0.00019050,0.36957319,0.36976368
782,1.56400000,0.00031677,0.36884022,0.36915699
783,1.56600000,0.00048988,0.36775366,0.36824354
784,1.56800000,0.00070667,0.36632076,0.36702744
785,1.57000000,0.00096339,0.36455051,0.36551390
786,1.57200000,0.00125573,0.36245353,0.36370926
787,1.57400000,0.00157892,0.36004202,0.36162094
788,1.57600000,0.00192777,0.35732964,0.35925741
789,1.57800000,0.00229678,0.35433139,0.35662817
790,1.58000000,0.00268021,0.35106351,0.35374372
791,1.58200000,0.00307214,0.34754333,0.35061547
792,1.58400000,0.00346661,0.34378915,0.34725575
793,1.58600000,0.00385764,0.33982012,0.34367776
794,1.58800000,0.00423939,0.33565607,0.33989545
795,1.59000000,0.00460617,0.33131740,0.33592356
796,1.59200000,0.00495257,0.32682491,0.33177748
797,1.59400000,0.00527353,0.32219970,0.32747323
798,1.59600000,0.00556440,0.31746299,0.32302739
799,1.59800000,0.00582098,0.31263604,0.31845702
800,1.60000000,0.00603962,0.30773999,0.31377961
801,1.60200000,0.00621727,0.30279573,0.30901300
802,1.60400000,0.00635147,0.29782384,0.30417531
803,1.60600000,0.00644041,0.29284443,0.29928485
804,1.60800000,0.00648298,0.28787709,0.29436007
805,1.61000000,0.00647872,0.28294078,0.28941950
806,1.61200000,0.00642787,0.27805376,0.28448163
807,1.61400000,0.00633133,0.27323354,0.27956487
808,1.61600000,0.00619068,0.26849680,0.27468749
809,1.61800000,0.00600811,0.26385938,0.26986749
810,1.62000000,0.00578639,0.25933621,0.26512260
811,1.62200000,0.00552886,0.25494131,0.26047018
812,1.62400000,0.00523935,0.25068778,0.25592713
813,1.62600000,0.00492211,0.24658778,0.25150989
814,1.62800000,0.00458177,0.24265254,0.24723430
815,1.63000000,0.00422324,0.23889237,0.24311561
816,1.63200000,0.00385170,0.23531668,0.23916838
817,1.63400000,0.00347243,0.23193400,0.23540643
818,1.63600000,0.00309081,0.22875203,0.23184284
819,1.63800000,0.00271220,0.22577764,0.22848984
820,1.64000000,0.00234188,0.22301691,0.22535880
821,1.64200000,0.00198497,0.22047522,0.22246019
822,1.64400000,0.00164636,0.21815720,0.21980355
823,1.64600000,0.00133061,0.21606685,0.21739746
824,1.64800000,0.00104195,0.21420755,0.21524949
825,1.65000000,0.00078415,0.21258208,0.21336623
826,1.65200000,0.00056053,0.21119268,0.21175320
827,1.65400000,0.00037386,0.21004106,0.21041492
828,1.65600000,0.00022638,0.20912846,0.20935484
829,1.65800000,0.00011971,0.20845564,0.20857535
830,1.66000000,0.00005489,0.20802291,0.20807780
831,1.66200000,0.00003233,0.20783015,0.20786248
832,1.66400000,0.00005182,0.20787681,0.20792863
833,1.66600000,0.00011255,0.20816193,0.20827448
834,1.66800000,0.00021310,0.20868412,0.20889722
835,1.67000000,0.00035149,0.20944156,0.20979305
836,1.67200000,0.00052521,0.21043199,0.21095719
837,1.67400000,0.00073123,0.21165269,0.21238392
838,1.67600000,0.00096611,0.21310046,0.21406658
839,1.67800000,0.00122599,0.21477163,0.21599762
840,1.68000000,0.00150668,0.21666197,0.21816864
841,1.68200000,0.00180372,0.21876671,0.22057043
842,1.68400000,0.00211246,0.22108051,0.22319297
843,1.68600000,0.00242810,0.22359741,0.22602551
844,1.68800000,0.00274579,0.22631083,0.22905662
845,1.69000000,0.00306069,0.22921351,0.23227419
846,1.69200000,0.00336802,0.23229751,0.23566553
847,1.69400000,0.00366319,0.23555418,0.23921737
848,1.69600000,0.00394178,0.23897417,0.24291595
849,1.69800000,0.00419968,0.24254737,0.24674705
850,1.70000000,0.00443312,0.24626293,0.25069605
851,1.70200000,0.00463870,0.25010928,0.25474798
852,1.70400000,0.00481347,0.25407409,0.25888756
853,1.70600000,0.00495495,0.25814435,0.26309929
854,1.70800000,0.00506117,0.26230630,0.26736748
855,1.71000000,0.00513071,0.26654557,0.27167628
856,1.71200000,0.00516267,0.27084713,0.27600980
857,1.71400000,0.00515673,0.27519538,0.28035211
858,1.71600000,0.00511314,0.27957418,0.28468732
859,1.71800000,0.00503267,0.28396696,0.28899963
860,1.72000000,0.00491665,0.28835671,0.29327336
861,1.72200000,0.00476691,0.29272616,0.29749307
862,1.72400000,0.00458577,0.29705776,0.30164353
863,1.72600000,0.00437597,0.30133385,0.30570983
864,1.72800000,0.00414069,0.30553671,0.30967740
865,1.73000000,0.00388340,0.30964869,0.31353209
866,1.73200000,0.00360792,0.31365226,0.31726018
867,1.73400000,0.00331826,0.31753021,0.32084847
868,1.73600000,0.00301864,0.32126563,0.32428428
869,1.73800000,0.00271338,0.32484215,0.32755553
870,1.74000000,0.00240682,0.32824395,0.33065077
871,1.74200000,0.00210332,0.33145588,0.33355920
872,1.74400000,0.00180713,0.33446362,0.33627076
873,1.74600000,0.00152238,0.33725371,0.33877609
874,1.74800000,0.00125298,0.33981366,0.34106664
875,1.75000000,0.00100258,0.34213205,0.34313464
876,1.75200000,0.00077453,0.34419862,0.34497316
877,1.75400000,0.00057182,0.34600431,0.34657613
878,1.75600000,0.00039703,0.34754132,0.34793835
879,1.75800000,0.00025233,0.34880319,0.34905552
880,1.76000000,0.00013941,0.34978486,0.34992427
881,1.76200000,0.00005948,0.35048263,0.35054212
882,1.76400000,0.00001328,0.35089426,0.35090754
883,1.76600000,0.00000101,0.35101894,0.35101995
884,1.76800000,0.00002241,0.35085730,0.35087971
885,1.77000000,0.00007669,0.35041139,0.35048809
886,1.77200000,0.00016263,0.34968469,0.34984732
887,1.77400000,0.00027852,0.34868205,0.34896056
888,1.77600000,0.00042223,0.34740964,0.34783187
889,1.77800000,0.00059127,0.34587493,0.34646620
890,1.78000000,0.00078277,0.34408663,0.34486940
891,1.78200000,0.00099358,0.34205458,0.34304816
892,1.78400000,0.00122028,0.33978972,0.34101000
893,1.78600000,0.00145925,0.33730398,0.33876323
894,1.78800000,0.00170675,0.33461021,0.33631696
895,1.79000000,0.00195891,0.33172207,0.33368098
896,1.79200000,0.00221186,0.32865394,0.33086580
897,1.79400000,0.00246173,0.32542085,0.32788259
898,1.79600000,0.00270476,0.32203832,0.32474309
899,1.79800000,0.00293731,0.31852231,0.32145962
900,1.80000000,0.00315592,0.31488910,0.31804502
901,1.80200000,0.00335738,0.31115516,0.31451254
902,1.80400000,0.00353877,0.30733713,0.31087589
903,1.80600000,0.00369746,0.30345163,0.30714908
904,1.80800000,0.00383121,0.29951524,0.30334645
905,1.81000000,0.00393816,0.29554438,0.29948254
906,1.81200000,0.00401685,0.29155524,0.29557210
907,1.81400000,0.00406626,0.28756370,0.29162996
908,1.81600000,0.00408581,0.28358525,0.28767105
909,1.81800000,0.00407534,0.27963494,0.28371028
910,1.82000000,0.00403517,0.27572732,0.27976248
911,1.82200000,0.00396602,0.27187639,0.27584241
912,1.82400000,0.00386904,0.26809557,0.27196461
913,1.82600000,0.00374578,0.26439763,0.26814340
914,1.82800000,0.00359816,0.26079469,0.26439284
915,1.83000000,0.00342843,0.25729819,0.26072662
916,1.83200000,0.00323916,0.25391888,0.25715804
917,1.83400000,0.00303316,0.25066681,0.25369997
918,1.83600000,0.00281348,0.24755129,0.25036478
919,1.83800000,0.00258332,0.24458097,0.24716429
920,1.84000000,0.00234603,0.24176375,0.24410978
921,1.84200000,0.00210499,0.23910687,0.24121186
922,1.84400000,0.00186366,0.23661688,0.23848053
923,1.84600000,0.00162542,0.23429965,0.23592507
924,1.84800000,0.00139360,0.23216044,0.23355404
925,1.85000000,0.00117140,0.23020385,0.23137524
926,1.85200000,0.00096185,0.22843389,0.22939573
927,1.85400000,0.00076775,0.22685398,0.22762174
928,1.85600000,0.00059168,0.22546700,0.22605869
929,1.85800000,0.00043591,0.22427525,0.22471117
930,1.86000000,0.00030240,0.22328054,0.22358293
931,1.86200000,0.00019275,0.22248414,0.22267689
932,1.86400000,0.00010821,0.22188687,0.22199508
933,1.86600000,0.00004967,0.22148904,0.22153871
934,1.86800000,0.00001759,0.22129052,0.22130811
935,1.87000000,0.00001208,0.22129070,0.22130278
936,1.87200000,0.00003285,0.22148854,0.22152139
937,1.87400000,0.00007921,0.22188254,0.22196175
938,1.87600000,0.00015013,0.22247077,0.22262090
939,1.87800000,0.00024422,0.22325085,0.22349507
